hhcomp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,hhtyp,source
HHC_22,TOTAL,PC,EL,2016.0,53.1,,MDED
HHC_22,TOTAL,PC,EL,2017.0,52.8,,MDED
HHC_22,TOTAL,PC,EL,2018.0,53.0,,MDED
HHC_22,TOTAL,PC,EL,2019.0,53.7,,MDED
HHC_22,TOTAL,PC,EL,2020.0,51.2,,MDED
HHC_22,TOTAL,PC,EL,2021.0,46.7,,MDED
HHC_22,TOTAL,PC,EL,2022.0,49.5,,MDED
HHC_22,TOTAL,PC,EL,2023.0,51.0,,MDED
HHC_22,TOTAL,PC,ES,2004.0,21.5,,MDED
HHC_22,TOTAL,PC,ES,2005.0,21.2,,MDED
HHC_22,TOTAL,PC,ES,2006.0,24.7,,MDED
HHC_22,TOTAL,PC,ES,2007.0,25.2,,MDED
HHC_22,TOTAL,PC,ES,2008.0,24.1,,MDED
HHC_22,TOTAL,PC,ES,2009.0,24.1,,MDED
HHC_22,TOTAL,PC,ES,2010.0,25.2,,MDED
HHC_22,TOTAL,PC,ES,2011.0,27.3,,MDED
HHC_22,TOTAL,PC,ES,2012.0,26.3,,MDED
HHC_22,TOTAL,PC,ES,2013.0,25.7,,MDED
HHC_22,TOTAL,PC,ES,2014.0,26.5,,MDED
HHC_22,TOTAL,PC,ES,2015.0,26.4,,MDED
HHC_22,TOTAL,PC,ES,2016.0,25.6,,MDED
HHC_22,TOTAL,PC,ES,2017.0,26.7,,MDED
HHC_22,TOTAL,PC,ES,2018.0,26.1,,MDED
HHC_22,TOTAL,PC,ES,2019.0,26.8,,MDED
HHC_22,TOTAL,PC,ES,2020.0,25.3,,MDED
HHC_22,TOTAL,PC,ES,2021.0,27.7,,MDED
HHC_22,TOTAL,PC,ES,2022.0,27.8,,MDED
HHC_22,TOTAL,PC,ES,2023.0,26.3,,MDED
HHC_22,TOTAL,PC,FI,2004.0,25.2,,MDED
HHC_22,TOTAL,PC,FI,2005.0,25.4,,MDED
HHC_22,TOTAL,PC,FI,2006.0,26.7,,MDED
HHC_22,TOTAL,PC,FI,2007.0,27.9,,MDED
HHC_22,TOTAL,PC,FI,2008.0,28.6,,MDED
HHC_22,TOTAL,PC,FI,2009.0,27.4,,MDED
HHC_22,TOTAL,PC,FI,2010.0,26.6,,MDED
HHC_22,TOTAL,PC,FI,2011.0,27.7,,MDED
HHC_22,TOTAL,PC,FI,2012.0,28.3,,MDED
HHC_22,TOTAL,PC,FI,2013.0,28.3,,MDED
HHC_22,TOTAL,PC,FI,2014.0,29.5,,MDED
HHC_22,TOTAL,PC,FI,2015.0,28.6,,MDED
HHC_22,TOTAL,PC,FI,2016.0,28.7,,MDED
HHC_22,TOTAL,PC,FI,2017.0,28.9,,MDED
HHC_22,TOTAL,PC,FI,2018.0,29.3,,MDED
HHC_22,TOTAL,PC,FI,2019.0,28.9,,MDED
HHC_22,TOTAL,PC,FI,2020.0,28.4,,MDED
HHC_22,TOTAL,PC,FI,2021.0,28.3,,MDED
HHC_22,TOTAL,PC,FI,2022.0,30.7,,MDED
HHC_22,TOTAL,PC,FI,2023.0,31.7,,MDED
HHC_22,TOTAL,PC,FR,2004.0,26.7,,MDED
HHC_22,TOTAL,PC,FR,2005.0,28.3,,MDED
HHC_22,TOTAL,PC,FR,2006.0,28.3,,MDED
HHC_22,TOTAL,PC,FR,2007.0,28.4,,MDED
HHC_22,TOTAL,PC,FR,2008.0,26.5,,MDED
HHC_22,TOTAL,PC,FR,2009.0,26.9,,MDED
HHC_22,TOTAL,PC,FR,2010.0,26.6,,MDED
HHC_22,TOTAL,PC,FR,2011.0,26.0,,MDED
HHC_22,TOTAL,PC,FR,2012.0,25.6,,MDED
HHC_22,TOTAL,PC,FR,2013.0,26.7,,MDED
HHC_22,TOTAL,PC,FR,2014.0,26.9,,MDED
HHC_22,TOTAL,PC,FR,2015.0,27.2,,MDED
HHC_22,TOTAL,PC,FR,2016.0,26.7,,MDED
HHC_22,TOTAL,PC,FR,2017.0,26.1,,MDED
HHC_22,TOTAL,PC,FR,2018.0,25.5,,MDED
HHC_22,TOTAL,PC,FR,2019.0,26.3,,MDED
HHC_22,TOTAL,PC,FR,2020.0,27.1,,MDED
HHC_22,TOTAL,PC,FR,2022.0,29.0,,MDED
HHC_22,TOTAL,PC,HR,2010.0,42.6,,MDED
HHC_22,TOTAL,PC,HR,2011.0,28.4,,MDED
HHC_22,TOTAL,PC,HR,2012.0,29.9,,MDED
HHC_22,TOTAL,PC,HR,2013.0,32.0,,MDED
HHC_22,TOTAL,PC,HR,2014.0,30.6,,MDED
HHC_22,TOTAL,PC,HR,2015.0,30.2,,MDED
HHC_22,TOTAL,PC,HR,2016.0,31.0,,MDED
HHC_22,TOTAL,PC,HR,2017.0,30.1,,MDED
HHC_22,TOTAL,PC,HR,2018.0,30.5,,MDED
HHC_22,TOTAL,PC,HR,2019.0,29.2,,MDED
HHC_22,TOTAL,PC,HR,2020.0,28.9,,MDED
HHC_22,TOTAL,PC,HR,2021.0,28.2,,MDED
HHC_22,TOTAL,PC,HR,2022.0,27.0,,MDED
HHC_22,TOTAL,PC,HR,2023.0,27.2,,MDED
HHC_22,TOTAL,PC,HU,2005.0,36.2,,MDED
HHC_22,TOTAL,PC,HU,2006.0,31.8,,MDED
HHC_22,TOTAL,PC,HU,2007.0,32.8,,MDED
HHC_22,TOTAL,PC,HU,2008.0,33.8,,MDED
HHC_22,TOTAL,PC,HU,2009.0,32.2,,MDED
HHC_22,TOTAL,PC,HU,2010.0,35.1,,MDED
HHC_22,TOTAL,PC,HU,2011.0,36.1,,MDED
HHC_22,TOTAL,PC,HU,2012.0,36.6,,MDED
HHC_22,TOTAL,PC,HU,2013.0,33.9,,MDED
HHC_22,TOTAL,PC,HU,2014.0,33.0,,MDED
HHC_22,TOTAL,PC,HU,2015.0,28.8,,MDED
HHC_22,TOTAL,PC,HU,2016.0,29.5,,MDED
HHC_22,TOTAL,PC,HU,2017.0,30.6,,MDED
HHC_22,TOTAL,PC,HU,2018.0,31.5,,MDED
HHC_22,TOTAL,PC,HU,2019.0,21.5,,MDED
HHC_22,TOTAL,PC,HU,2020.0,21.0,,MDED
HHC_22,TOTAL,PC,HU,2021.0,19.0,,MDED
HHC_22,TOTAL,PC,HU,2022.0,31.4,,MDED
HHC_22,TOTAL,PC,HU,2023.0,28.6,,MDED
HHC_22,TOTAL,PC,IE,2003.0,29.9,,MDED
HHC_22,TOTAL,PC,IE,2004.0,20.3,,MDED
HHC_22,TOTAL,PC,IE,2005.0,21.2,,MDED
HHC_22,TOTAL,PC,IE,2006.0,21.5,,MDED
HHC_22,TOTAL,PC,IE,2007.0,22.1,,MDED
HHC_22,TOTAL,PC,IE,2008.0,20.9,,MDED
HHC_22,TOTAL,PC,IE,2009.0,20.5,,MDED
HHC_22,TOTAL,PC,IE,2010.0,22.4,,MDED
HHC_22,TOTAL,PC,IE,2011.0,24.2,,MDED
HHC_22,TOTAL,PC,IE,2012.0,28.0,,MDED
HHC_22,TOTAL,PC,IE,2013.0,25.4,,MDED
HHC_22,TOTAL,PC,IE,2014.0,29.0,,MDED
HHC_22,TOTAL,PC,IE,2015.0,26.4,,MDED
HHC_22,TOTAL,PC,IE,2016.0,25.9,,MDED
HHC_22,TOTAL,PC,IE,2017.0,23.9,,MDED
HHC_22,TOTAL,PC,IE,2018.0,23.2,,MDED
HHC_22,TOTAL,PC,IE,2019.0,22.2,,MDED
HHC_22,TOTAL,PC,IE,2020.0,21.4,,MDED
HHC_22,TOTAL,PC,IE,2021.0,21.8,,MDED
HHC_22,TOTAL,PC,IE,2022.0,22.0,,MDED
HHC_22,TOTAL,PC,IS,2004.0,30.0,,MDED
HHC_22,TOTAL,PC,IS,2005.0,29.4,,MDED
HHC_22,TOTAL,PC,IS,2006.0,28.8,,MDED
HHC_22,TOTAL,PC,IS,2007.0,28.4,,MDED
HHC_22,TOTAL,PC,IS,2008.0,30.5,,MDED
HHC_22,TOTAL,PC,IS,2009.0,30.0,,MDED
HHC_22,TOTAL,PC,IS,2010.0,29.1,,MDED
HHC_22,TOTAL,PC,IS,2011.0,31.7,,MDED
HHC_22,TOTAL,PC,IS,2012.0,30.9,,MDED
HHC_22,TOTAL,PC,IS,2013.0,29.7,,MDED
HHC_22,TOTAL,PC,IS,2014.0,27.9,,MDED
HHC_22,TOTAL,PC,IS,2015.0,29.4,,MDED
HHC_22,TOTAL,PC,IS,2016.0,29.2,,MDED
HHC_22,TOTAL,PC,IS,2017.0,31.2,,MDED
HHC_22,TOTAL,PC,IS,2018.0,30.2,,MDED
HHC_22,TOTAL,PC,IS,2019.0,33.2,,MDED
HHC_22,TOTAL,PC,IT,2004.0,35.4,,MDED
HHC_22,TOTAL,PC,IT,2005.0,37.3,,MDED
HHC_22,TOTAL,PC,IT,2006.0,36.6,,MDED
HHC_22,TOTAL,PC,IT,2007.0,27.0,,MDED
HHC_22,TOTAL,PC,IT,2008.0,27.6,,MDED
HHC_22,TOTAL,PC,IT,2009.0,25.9,,MDED
HHC_22,TOTAL,PC,IT,2010.0,24.2,,MDED
HHC_22,TOTAL,PC,IT,2011.0,24.1,,MDED
HHC_22,TOTAL,PC,IT,2012.0,23.0,,MDED
HHC_22,TOTAL,PC,IT,2013.0,24.5,,MDED
HHC_22,TOTAL,PC,IT,2014.0,24.0,,MDED
HHC_22,TOTAL,PC,IT,2015.0,23.0,,MDED
HHC_22,TOTAL,PC,IT,2016.0,24.2,,MDED
HHC_22,TOTAL,PC,IT,2017.0,23.8,,MDED
HHC_22,TOTAL,PC,IT,2018.0,23.1,,MDED
HHC_22,TOTAL,PC,IT,2019.0,24.1,,MDED
HHC_22,TOTAL,PC,IT,2020.0,22.5,,MDED
HHC_22,TOTAL,PC,IT,2021.0,23.9,,MDED
HHC_22,TOTAL,PC,IT,2022.0,24.3,,MDED
HHC_22,TOTAL,PC,LT,2005.0,31.9,,MDED
HHC_22,TOTAL,PC,LT,2006.0,33.2,,MDED
HHC_22,TOTAL,PC,LT,2007.0,28.0,,MDED
HHC_22,TOTAL,PC,LT,2008.0,27.0,,MDED
HHC_22,TOTAL,PC,LT,2009.0,27.0,,MDED
HHC_22,TOTAL,PC,LT,2010.0,27.1,,MDED
HHC_22,TOTAL,PC,LT,2011.0,32.2,,MDED
HHC_22,TOTAL,PC,LT,2012.0,32.5,,MDED
HHC_22,TOTAL,PC,LT,2013.0,30.8,,MDED
HHC_22,TOTAL,PC,LT,2014.0,29.5,,MDED
HHC_22,TOTAL,PC,LT,2015.0,31.0,,MDED
HHC_22,TOTAL,PC,LT,2016.0,28.6,,MDED
HHC_22,TOTAL,PC,LT,2017.0,26.2,,MDED
HHC_22,TOTAL,PC,LT,2018.0,24.7,,MDED
HHC_22,TOTAL,PC,LT,2019.0,24.1,,MDED
HHC_22,TOTAL,PC,LT,2020.0,21.2,,MDED
HHC_22,TOTAL,PC,LT,2021.0,19.5,,MDED
HHC_22,TOTAL,PC,LT,2022.0,19.7,,MDED
HHC_22,TOTAL,PC,LU,2003.0,20.8,,MDED
HHC_22,TOTAL,PC,LU,2004.0,17.9,,MDED
HHC_22,TOTAL,PC,LU,2005.0,17.9,,MDED
HHC_22,TOTAL,PC,LU,2006.0,18.6,,MDED
HHC_22,TOTAL,PC,LU,2007.0,19.1,,MDED
HHC_22,TOTAL,PC,LU,2008.0,19.3,,MDED
HHC_22,TOTAL,PC,LU,2009.0,19.2,,MDED
HHC_22,TOTAL,PC,LU,2010.0,19.8,,MDED
HHC_22,TOTAL,PC,LU,2011.0,21.1,,MDED
HHC_22,TOTAL,PC,LU,2012.0,18.6,,MDED
HHC_22,TOTAL,PC,LU,2013.0,17.3,,MDED
HHC_22,TOTAL,PC,LU,2014.0,18.1,,MDED
HHC_22,TOTAL,PC,LU,2015.0,19.3,,MDED
HHC_22,TOTAL,PC,LU,2016.0,21.7,,MDED
HHC_22,TOTAL,PC,LU,2017.0,24.8,,MDED
HHC_22,TOTAL,PC,LU,2018.0,25.4,,MDED
HHC_22,TOTAL,PC,LU,2019.0,24.9,,MDED
HHC_22,TOTAL,PC,LU,2020.0,22.5,,MDED
HHC_22,TOTAL,PC,LU,2021.0,16.6,,MDED
HHC_22,TOTAL,PC,LU,2022.0,30.0,,MDED
HHC_22,TOTAL,PC,LV,2005.0,38.7,,MDED
HHC_22,TOTAL,PC,LV,2006.0,37.7,,MDED
HHC_22,TOTAL,PC,LV,2007.0,36.0,,MDED
HHC_22,TOTAL,PC,LV,2008.0,35.8,,MDED
HHC_22,TOTAL,PC,LV,2009.0,34.6,,MDED
HHC_22,TOTAL,PC,LV,2010.0,31.7,,MDED
HHC_22,TOTAL,PC,LV,2011.0,32.8,,MDED
HHC_22,TOTAL,PC,LV,2012.0,34.2,,MDED
HHC_22,TOTAL,PC,LV,2013.0,35.1,,MDED
HHC_22,TOTAL,PC,LV,2014.0,32.0,,MDED
HHC_22,TOTAL,PC,LV,2015.0,31.4,,MDED
HHC_22,TOTAL,PC,LV,2016.0,31.1,,MDED
HHC_22,TOTAL,PC,LV,2017.0,29.7,,MDED
HHC_22,TOTAL,PC,LV,2018.0,29.4,,MDED
HHC_22,TOTAL,PC,LV,2019.0,27.4,,MDED
HHC_22,TOTAL,PC,LV,2020.0,25.4,,MDED
HHC_22,TOTAL,PC,LV,2021.0,25.4,,MDED
HHC_22,TOTAL,PC,LV,2022.0,24.9,,MDED
HHC_22,TOTAL,PC,LV,2023.0,27.4,,MDED
HHC_22,TOTAL,PC,ME,2013.0,37.4,,MDED
HHC_22,TOTAL,PC,ME,2014.0,32.3,,MDED
HHC_22,TOTAL,PC,ME,2015.0,34.1,,MDED
HHC_22,TOTAL,PC,ME,2016.0,34.0,,MDED
HHC_22,TOTAL,PC,ME,2017.0,33.8,,MDED
HHC_22,TOTAL,PC,ME,2018.0,31.8,,MDED
HHC_22,TOTAL,PC,ME,2019.0,32.1,,MDED
HHC_22,TOTAL,PC,ME,2020.0,29.3,,MDED
HHC_22,TOTAL,PC,ME,2021.0,27.9,,MDED
HHC_22,TOTAL,PC,ME,2022.0,25.7,,MDED
HHC_22,TOTAL,PC,MK,2010.0,37.5,,MDED
HHC_22,TOTAL,PC,MK,2011.0,34.9,,MDED
HHC_22,TOTAL,PC,MK,2012.0,35.2,,MDED
HHC_22,TOTAL,PC,MK,2013.0,33.5,,MDED
HHC_22,TOTAL,PC,MK,2014.0,29.2,,MDED
HHC_22,TOTAL,PC,MK,2015.0,30.3,,MDED
HHC_22,TOTAL,PC,MK,2016.0,30.9,,MDED
HHC_22,TOTAL,PC,MK,2017.0,29.6,,MDED
HHC_22,TOTAL,PC,MK,2018.0,29.2,,MDED
HHC_22,TOTAL,PC,MK,2019.0,28.3,,MDED
HHC_22,TOTAL,PC,MK,2020.0,26.3,,MDED
HHC_22,TOTAL,PC,MT,2005.0,11.8,,MDED
HHC_22,TOTAL,PC,MT,2006.0,12.7,,MDED
HHC_22,TOTAL,PC,MT,2007.0,13.4,,MDED
HHC_22,TOTAL,PC,MT,2008.0,16.8,,MDED
HHC_22,TOTAL,PC,MT,2009.0,17.4,,MDED
HHC_22,TOTAL,PC,MT,2010.0,17.4,,MDED
HHC_22,TOTAL,PC,MT,2011.0,16.6,,MDED
HHC_22,TOTAL,PC,MT,2012.0,15.1,,MDED
HHC_22,TOTAL,PC,MT,2013.0,14.6,,MDED
HHC_22,TOTAL,PC,MT,2014.0,11.2,,MDED
HHC_22,TOTAL,PC,MT,2015.0,10.5,,MDED
HHC_22,TOTAL,PC,MT,2016.0,11.1,,MDED
HHC_22,TOTAL,PC,MT,2017.0,8.7,,MDED
HHC_22,TOTAL,PC,MT,2018.0,11.1,,MDED
HHC_22,TOTAL,PC,MT,2019.0,10.8,,MDED
HHC_22,TOTAL,PC,MT,2020.0,13.6,,MDED
HHC_22,TOTAL,PC,MT,2021.0,13.2,,MDED
HHC_22,TOTAL,PC,MT,2022.0,15.1,,MDED
HHC_22,TOTAL,PC,NL,2005.0,41.1,,MDED
HHC_22,TOTAL,PC,NL,2006.0,41.4,,MDED
HHC_22,TOTAL,PC,NL,2007.0,45.5,,MDED
HHC_22,TOTAL,PC,NL,2008.0,38.9,,MDED
HHC_22,TOTAL,PC,NL,2009.0,38.6,,MDED
HHC_22,TOTAL,PC,NL,2010.0,39.7,,MDED
HHC_22,TOTAL,PC,NL,2011.0,40.3,,MDED
HHC_22,TOTAL,PC,NL,2012.0,40.8,,MDED
HHC_22,TOTAL,PC,NL,2013.0,40.5,,MDED
HHC_22,TOTAL,PC,NL,2014.0,40.4,,MDED
HHC_22,TOTAL,PC,NL,2015.0,41.1,,MDED
HHC_22,TOTAL,PC,NL,2016.0,41.1,,MDED
HHC_22,TOTAL,PC,NL,2017.0,40.6,,MDED
HHC_22,TOTAL,PC,NL,2018.0,41.3,,MDED
HHC_22,TOTAL,PC,NL,2019.0,42.0,,MDED
HHC_22,TOTAL,PC,NL,2020.0,39.8,,MDED
HHC_22,TOTAL,PC,NL,2021.0,42.4,,MDED
HHC_22,TOTAL,PC,NL,2022.0,43.4,,MDED
HHC_22,TOTAL,PC,NO,2004.0,27.2,,MDED
HHC_22,TOTAL,PC,NO,2005.0,15.6,,MDED
HHC_22,TOTAL,PC,NO,2006.0,30.1,,MDED
HHC_22,TOTAL,PC,NO,2007.0,33.4,,MDED
HHC_22,TOTAL,PC,NO,2008.0,32.5,,MDED
HHC_22,TOTAL,PC,NO,2009.0,32.6,,MDED
HHC_22,TOTAL,PC,NO,2010.0,30.0,,MDED
HHC_22,TOTAL,PC,NO,2011.0,32.8,,MDED
HHC_22,TOTAL,PC,NO,2012.0,30.7,,MDED
HHC_22,TOTAL,PC,NO,2013.0,31.6,,MDED
HHC_22,TOTAL,PC,NO,2014.0,31.2,,MDED
HHC_22,TOTAL,PC,NO,2015.0,32.9,,MDED
HHC_22,TOTAL,PC,NO,2016.0,31.7,,MDED
HHC_22,TOTAL,PC,NO,2017.0,29.5,,MDED
HHC_22,TOTAL,PC,NO,2018.0,30.7,,MDED
HHC_22,TOTAL,PC,NO,2019.0,32.0,,MDED
HHC_22,TOTAL,PC,NO,2020.0,31.1,,MDED
HHC_22,TOTAL,PC,NO,2021.0,31.0,,MDED
HHC_22,TOTAL,PC,NO,2022.0,35.0,,MDED
HHC_22,TOTAL,PC,PL,2005.0,36.1,,MDED
HHC_22,TOTAL,PC,PL,2006.0,33.8,,MDED
HHC_22,TOTAL,PC,PL,2007.0,33.2,,MDED
HHC_22,TOTAL,PC,PL,2008.0,33.1,,MDED
HHC_22,TOTAL,PC,PL,2009.0,33.0,,MDED
HHC_22,TOTAL,PC,PL,2010.0,33.4,,MDED
HHC_22,TOTAL,PC,PL,2011.0,35.1,,MDED
HHC_22,TOTAL,PC,PL,2012.0,34.7,,MDED
HHC_22,TOTAL,PC,PL,2013.0,34.5,,MDED
HHC_22,TOTAL,PC,PL,2014.0,33.9,,MDED
HHC_22,TOTAL,PC,PL,2015.0,33.8,,MDED
HHC_22,TOTAL,PC,PL,2016.0,33.2,,MDED
HHC_22,TOTAL,PC,PL,2017.0,32.5,,MDED
HHC_22,TOTAL,PC,PL,2018.0,32.5,,MDED
HHC_22,TOTAL,PC,PL,2019.0,31.9,,MDED
HHC_22,TOTAL,PC,PL,2020.0,31.6,,MDED
HHC_22,TOTAL,PC,PL,2021.0,33.1,,MDED
HHC_22,TOTAL,PC,PL,2022.0,31.7,,MDED
HHC_22,TOTAL,PC,PT,2004.0,17.9,,MDED
HHC_22,TOTAL,PC,PT,2005.0,20.2,,MDED
HHC_22,TOTAL,PC,PT,2006.0,17.2,,MDED
HHC_22,TOTAL,PC,PT,2007.0,23.3,,MDED
HHC_22,TOTAL,PC,PT,2008.0,19.1,,MDED
HHC_22,TOTAL,PC,PT,2009.0,17.2,,MDED
HHC_22,TOTAL,PC,PT,2010.0,17.8,,MDED
HHC_22,TOTAL,PC,PT,2011.0,19.0,,MDED
HHC_22,TOTAL,PC,PT,2012.0,21.0,,MDED
HHC_22,TOTAL,PC,PT,2013.0,22.0,,MDED
HHC_22,TOTAL,PC,PT,2014.0,23.1,,MDED
HHC_22,TOTAL,PC,PT,2015.0,23.2,,MDED
HHC_22,TOTAL,PC,PT,2016.0,22.8,,MDED
HHC_22,TOTAL,PC,PT,2017.0,22.0,,MDED
HHC_22,TOTAL,PC,PT,2018.0,21.9,,MDED
HHC_22,TOTAL,PC,PT,2019.0,20.5,,MDED
HHC_22,TOTAL,PC,PT,2020.0,19.8,,MDED
HHC_22,TOTAL,PC,PT,2021.0,20.1,,MDED
HHC_22,TOTAL,PC,PT,2022.0,19.8,,MDED
HHC_22,TOTAL,PC,RO,2007.0,47.4,,MDED
HHC_22,TOTAL,PC,RO,2008.0,47.4,,MDED
HHC_22,TOTAL,PC,RO,2009.0,39.8,,MDED
HHC_22,TOTAL,PC,RO,2010.0,40.0,,MDED
HHC_22,TOTAL,PC,RO,2011.0,22.5,,MDED
HHC_22,TOTAL,PC,RO,2012.0,39.5,,MDED
HHC_22,TOTAL,PC,RO,2013.0,38.6,,MDED
HHC_22,TOTAL,PC,RO,2014.0,37.6,,MDED
HHC_22,TOTAL,PC,RO,2015.0,38.5,,MDED
HHC_22,TOTAL,PC,RO,2016.0,36.5,,MDED
HHC_22,TOTAL,PC,RO,2017.0,37.3,,MDED
HHC_22,TOTAL,PC,RO,2018.0,34.8,,MDED
HHC_22,TOTAL,PC,RO,2019.0,32.5,,MDED
HHC_22,TOTAL,PC,RO,2020.0,28.8,,MDED
HHC_22,TOTAL,PC,RO,2021.0,27.3,,MDED
HHC_22,TOTAL,PC,RO,2022.0,28.0,,MDED
HHC_22,TOTAL,PC,RO,2023.0,29.2,,MDED
HHC_22,TOTAL,PC,RS,2013.0,38.1,,MDED
HHC_22,TOTAL,PC,RS,2014.0,42.0,,MDED
HHC_22,TOTAL,PC,RS,2015.0,44.7,,MDED
HHC_22,TOTAL,PC,RS,2016.0,41.5,,MDED
HHC_22,TOTAL,PC,RS,2017.0,46.7,,MDED
HHC_22,TOTAL,PC,RS,2018.0,48.0,,MDED
HHC_22,TOTAL,PC,RS,2019.0,41.1,,MDED
HHC_22,TOTAL,PC,RS,2020.0,39.9,,MDED
HHC_22,TOTAL,PC,RS,2021.0,38.8,,MDED
HHC_22,TOTAL,PC,RS,2022.0,38.0,,MDED
HHC_22,TOTAL,PC,SE,2004.0,41.0,,MDED
HHC_22,TOTAL,PC,SE,2005.0,40.2,,MDED
HHC_22,TOTAL,PC,SE,2006.0,34.0,,MDED
HHC_22,TOTAL,PC,SE,2007.0,32.6,,MDED
HHC_22,TOTAL,PC,SE,2008.0,40.3,,MDED
HHC_22,TOTAL,PC,SE,2009.0,41.3,,MDED
HHC_22,TOTAL,PC,SE,2010.0,37.5,,MDED
HHC_22,TOTAL,PC,SE,2011.0,39.3,,MDED
HHC_22,TOTAL,PC,SE,2012.0,38.4,,MDED
HHC_22,TOTAL,PC,SE,2013.0,39.0,,MDED
HHC_22,TOTAL,PC,SE,2014.0,38.1,,MDED
HHC_22,TOTAL,PC,SE,2015.0,38.1,,MDED
HHC_22,TOTAL,PC,SE,2016.0,36.8,,MDED
HHC_22,TOTAL,PC,SE,2017.0,35.9,,MDED
HHC_22,TOTAL,PC,SE,2018.0,36.6,,MDED
HHC_22,TOTAL,PC,SE,2019.0,36.1,,MDED
HHC_22,TOTAL,PC,SE,2020.0,36.1,,MDED
HHC_22,TOTAL,PC,SE,2021.0,35.4,,MDED
HHC_22,TOTAL,PC,SE,2022.0,36.8,,MDED
HHC_22,TOTAL,PC,SE,2023.0,40.2,,MDED
HHC_22,TOTAL,PC,SI,2005.0,23.2,,MDED
HHC_22,TOTAL,PC,SI,2006.0,23.3,,MDED
HHC_22,TOTAL,PC,SI,2007.0,28.6,,MDED
HHC_22,TOTAL,PC,SI,2008.0,26.5,,MDED
HHC_22,TOTAL,PC,SI,2009.0,27.1,,MDED
HHC_22,TOTAL,PC,SI,2010.0,26.3,,MDED
HHC_22,TOTAL,PC,SI,2011.0,26.5,,MDED
HHC_22,TOTAL,PC,SI,2012.0,26.7,,MDED
HHC_22,TOTAL,PC,SI,2013.0,26.6,,MDED
HHC_22,TOTAL,PC,SI,2014.0,27.8,,MDED
HHC_22,TOTAL,PC,SI,2015.0,27.2,,MDED
HHC_22,TOTAL,PC,SI,2016.0,26.2,,MDED
HHC_22,TOTAL,PC,SI,2017.0,25.3,,MDED
HHC_22,TOTAL,PC,SI,2018.0,26.3,,MDED
HHC_22,TOTAL,PC,SI,2019.0,25.0,,MDED
HHC_22,TOTAL,PC,SI,2020.0,24.6,,MDED
HHC_22,TOTAL,PC,SI,2021.0,25.1,,MDED
HHC_22,TOTAL,PC,SI,2022.0,24.9,,MDED
HHC_22,TOTAL,PC,SI,2023.0,23.8,,MDED
HHC_22,TOTAL,PC,SK,2005.0,35.5,,MDED
HHC_22,TOTAL,PC,SK,2006.0,53.0,,MDED
HHC_22,TOTAL,PC,SK,2007.0,45.6,,MDED
HHC_22,TOTAL,PC,SK,2008.0,35.4,,MDED
HHC_22,TOTAL,PC,SK,2009.0,35.4,,MDED
HHC_22,TOTAL,PC,SK,2010.0,31.0,,MDED
HHC_22,TOTAL,PC,SK,2011.0,30.1,,MDED
HHC_22,TOTAL,PC,SK,2012.0,30.9,,MDED
HHC_22,TOTAL,PC,SK,2013.0,29.3,,MDED
HHC_22,TOTAL,PC,SK,2014.0,28.1,,MDED
HHC_22,TOTAL,PC,SK,2015.0,29.0,,MDED
HHC_22,TOTAL,PC,SK,2016.0,31.3,,MDED
HHC_22,TOTAL,PC,SK,2017.0,35.6,,MDED
HHC_22,TOTAL,PC,SK,2018.0,31.0,,MDED
HHC_22,TOTAL,PC,SK,2019.0,25.3,,MDED
HHC_22,TOTAL,PC,SK,2020.0,30.0,,MDED
HHC_22,TOTAL,PC,SK,2021.0,32.4,,MDED
HHC_22,TOTAL,PC,SK,2022.0,30.1,,MDED
HHC_22,TOTAL,PC,SK,2023.0,36.0,,MDED
HHC_22,TOTAL,PC,TR,2006.0,26.6,,MDED
HHC_22,TOTAL,PC,TR,2007.0,21.5,,MDED
HHC_22,TOTAL,PC,TR,2008.0,22.7,,MDED
HHC_22,TOTAL,PC,TR,2009.0,24.9,,MDED
HHC_22,TOTAL,PC,TR,2011.0,24.5,,MDED
HHC_22,TOTAL,PC,TR,2012.0,23.7,,MDED
HHC_22,TOTAL,PC,TR,2013.0,23.9,,MDED
HHC_22,TOTAL,PC,TR,2014.0,22.4,,MDED
HHC_22,TOTAL,PC,TR,2015.0,23.5,,MDED
HHC_22,TOTAL,PC,TR,2016.0,24.1,,MDED
HHC_22,TOTAL,PC,TR,2017.0,22.1,,MDED
HHC_22,TOTAL,PC,TR,2018.0,22.9,,MDED
HHC_22,TOTAL,PC,TR,2019.0,23.8,,MDED
HHC_22,TOTAL,PC,TR,2020.0,25.4,,MDED
HHC_22,TOTAL,PC,TR,2021.0,24.3,,MDED
HHC_22,TOTAL,PC,UK,2005.0,40.0,,MDED
HHC_22,TOTAL,PC,UK,2006.0,40.4,,MDED
HHC_22,TOTAL,PC,UK,2007.0,39.3,,MDED
HHC_22,TOTAL,PC,UK,2008.0,41.1,,MDED
HHC_22,TOTAL,PC,UK,2009.0,41.4,,MDED
HHC_22,TOTAL,PC,UK,2010.0,42.6,,MDED
HHC_22,TOTAL,PC,UK,2011.0,41.9,,MDED
HHC_22,TOTAL,PC,UK,2012.0,24.4,,MDED
HHC_22,TOTAL,PC,UK,2013.0,25.1,,MDED
HHC_22,TOTAL,PC,UK,2014.0,35.2,,MDED
HHC_22,TOTAL,PC,UK,2015.0,32.6,,MDED
HHC_22,TOTAL,PC,UK,2016.0,32.5,,MDED
