year,geo,hh,population,house_disp,employ_hash_education,employ_total,not_employ_total,employ_f,employ_m,child_avg_allwk,child_avg_allnowk,child_avg
2011,BE,HHC_41,403.52962962962954,16.366666666666667,0,195.39861111111108,142.91851851851854,138.34583333333333,223.92499999999998,1.5666666666666667,1.8999999999999997,1.6
2012,BE,HHC_41,276.74074074074076,16.566666666666666,0,115.71111111111112,122.42222222222219,82.03750000000001,132.54791666666662,1.4333333333333333,1.8,1.5
2013,BE,HHC_41,267.21111111111117,17.933333333333334,0,111.59583333333335,118.36296296296298,81.44583333333333,126.67083333333335,1.4333333333333333,1.7,1.5
2014,BE,HHC_41,284.10740740740744,20.1,0,124.44857142857143,122.63703703703702,87.85000000000001,143.54347826086948,1.5,1.8,1.5
2015,BE,HHC_41,272.9222222222222,18.8,0,114.89718309859154,121.71851851851854,81.99999999999999,131.69574468085105,1.5,1.8,1.6
2016,BE,HHC_41,275.7148148148148,16.96666666666667,0,113.02222222222221,124.95925925925927,82.92083333333333,128.07291666666663,1.4333333333333333,1.8,1.5
2017,BE,HHC_41,267.52592592592595,17.666666666666668,0,109.7277777777778,121.03333333333336,80.45,124.36666666666666,1.4333333333333333,1.8,1.5
2018,BE,HHC_41,264.46296296296293,15.533333333333333,0,113.28333333333335,113.34814814814814,83.59166666666665,128.12916666666666,1.4666666666666668,1.6000000000000003,1.5
2019,BE,HHC_41,279.5925925925926,15.6,0,125.2971428571429,117.0222222222222,90.27083333333333,143.5717391304348,1.5,1.8999999999999997,1.6
2020,BE,HHC_41,248.18148148148146,15.666666666666666,0,106.65492957746478,107.74814814814816,79.3,120.62340425531913,1.5,1.8999999999999997,1.5
2021,BE,HHC_41,273.1925925925926,19.1,0,117.51249999999999,116.43333333333334,86.88749999999999,132.825,1.5666666666666667,1.7,1.6
2022,BE,HHC_41,274.6074074074074,14.966666666666663,0,123.09722222222227,110.38148148148147,93.66666666666667,137.8125,1.5,1.8,1.6
2023,BE,HHC_41,294.9555555555556,15.866666666666667,0,124.85555555555558,128.3407407407407,91.60000000000001,141.48333333333332,1.5,1.8999999999999997,1.6
2005,BG,HHC_41,0,27.46666666666667,0,0,0,0,0,0,0,0
2006,BG,HHC_41,375.02592592592595,27.46666666666667,0,191.32,157.17037037037036,133.88095238095238,222.24871794871797,1.3333333333333333,1.7,1.3
2007,BG,HHC_41,333.02592592592595,30.666666666666668,0,184.25423728813556,126.52592592592595,132.25999999999996,210.91794871794875,1.2999999999999998,1.7,1.3
2008,BG,HHC_41,318.30740740740737,22.166666666666668,0,204.29444444444448,112.9185185185185,157.18823529411765,225.93783783783792,1.25,1.8,1.3
2009,BG,HHC_41,313.55925925925925,17.3,0,195.5943396226415,120.44074074074076,162.23750000000004,210.0189189189189,1.25,1.5,1.3
2010,BG,HHC_41,318.54074074074083,16.7,0,180.57818181818192,133.6074074074074,134.12222222222223,203.17837837837837,1.25,1.7,1.4
2011,BG,HHC_41,311.45925925925917,19.666666666666664,0,176.4818181818181,130.56666666666666,133.78888888888886,197.2513513513514,1.25,1.7,1.3
2012,BG,HHC_41,287.5407407407408,24.933333333333337,0,151.77500000000006,129.04074074074074,125.73529411764706,163.12564102564107,1.2999999999999998,1.6000000000000003,1.4
2013,BG,HHC_41,285.65185185185186,22.400000000000002,0,154.07368421052632,121.97777777777773,123.1277777777778,168.35641025641024,1.25,1.6000000000000003,1.3
2014,BG,HHC_41,284.1000000000001,23.53333333333333,0,146.6483333333334,120.52222222222224,108.3190476190476,167.2871794871795,1.3,1.6000000000000003,1.4
2015,BG,HHC_41,273.8888888888889,23.933333333333334,0,148.72105263157894,115.74814814814816,116.61111111111114,163.54102564102564,1.25,1.7,1.4
2016,BG,HHC_41,286.7814814814815,27.76666666666667,0,143.8209677419355,121.1,106.3714285714286,163.00243902439027,1.2999999999999998,1.7,1.4
2017,BG,HHC_41,284.5629629629629,24.833333333333332,0,150.90317460317462,107.70370370370371,113.525,168.2883720930232,1.3,1.8999999999999997,1.4
2018,BG,HHC_41,313.03333333333336,24.566666666666663,0,183.1172413793104,115.50740740740741,144.12222222222226,200.66499999999996,1.2999999999999998,1.7,1.4
2019,BG,HHC_41,311.6925925925926,22.2,0,170.54461538461538,105.86296296296294,141.06842105263158,182.7195652173913,1.4,1.8,1.5
2020,BG,HHC_41,313.962962962963,20.433333333333334,0,158.4880597014925,116.8925925925926,123.95238095238095,174.2543478260869,1.4,2.0,1.5
2021,BG,HHC_41,298.86296296296297,19.0,0,189.73518518518517,108.03703703703702,159.56875000000002,202.4368421052632,1.4,1.6000000000000003,1.4
2022,BG,HHC_41,251.94074074074072,20.533333333333335,0,156.60000000000002,91.38148148148149,123.6888888888889,172.61081081081082,1.2999999999999998,1.8,1.4
2023,BG,HHC_41,231.72962962962958,19.633333333333333,0,147.22,80.77407407407408,129.625,154.43846153846155,1.35,1.8,1.4
2007,CH,HHC_41,0,27.333333333333332,0,0,0,0,0,0,0,0
2008,CH,HHC_41,0,25.7,0,0,0,0,0,0,0,0
2009,CH,HHC_41,0,25.566666666666663,0,0,0,0,0,0,0,0
2010,CH,HHC_41,0,23.3,0,0,0,0,0,0,0,0
2011,CH,HHC_41,0,27.733333333333334,0,0,0,0,0,0,0,0
2012,CH,HHC_41,0,21.766666666666666,0,0,0,0,0,0,0,0
2013,CH,HHC_41,0,22.833333333333332,0,0,0,0,0,0,0,0
2014,CH,HHC_41,0,20.666666666666664,0,0,0,0,0,0,0,0
2015,CH,HHC_41,0,21.46666666666667,0,0,0,0,0,0,0,0
2016,CH,HHC_41,0,19.400000000000002,0,0,0,0,0,0,0,0
2017,CH,HHC_41,0,21.8,0,0,0,0,0,0,0,0
2018,CH,HHC_41,0,22.166666666666668,0,0,0,0,0,0,0,0
2019,CH,HHC_41,0,26.633333333333336,0,0,0,0,0,0,0,0
2020,CH,HHC_41,0,20.63333333333333,0,0,0,0,0,0,0,0
2021,CH,HHC_41,0,26.0,0,0,0,0,0,0,0,0
2022,CH,HHC_41,0,22.400000000000002,0,0,0,0,0,0,0,0
2005,CY,HHC_41,0,14.600000000000001,0,0,0,0,0,0,0,0
2006,CY,HHC_41,25.529629629629632,11.866666666666667,0,17.593103448275862,6.776923076923078,14.194117647058825,19.00243902439024,1.7,0,1.7
2007,CY,HHC_41,26.82962962962963,11.533333333333333,0,16.995312499999997,7.160000000000002,12.063636363636364,19.57857142857143,1.6333333333333335,1.5,1.6
2008,CY,HHC_41,28.43846153846153,9.866666666666667,0,17.099999999999998,7.357692307692309,12.281818181818183,19.623809523809523,1.6333333333333335,1.7,1.6
2009,CY,HHC_41,27.81851851851852,13.466666666666669,0,17.673015873015874,7.41923076923077,12.62727272727273,20.380487804878047,1.5,0,1.5
2010,CY,HHC_41,27.94814814814815,9.8,0,17.046153846153842,7.348148148148148,12.790909090909093,19.223255813953486,1.5666666666666667,0,1.5
2011,CY,HHC_41,29.566666666666674,9.066666666666668,0,16.202898550724637,8.837037037037037,11.754166666666668,18.57555555555556,1.6333333333333335,1.5,1.6
2012,CY,HHC_41,32.388888888888886,11.866666666666667,0,17.966666666666665,10.377777777777778,13.772727272727275,20.063636363636363,1.6333333333333335,1.5333333333333332,1.6
2013,CY,HHC_41,30.79259259259259,11.066666666666668,0,15.29705882352941,11.492592592592594,12.163636363636362,16.795652173913044,1.6333333333333335,1.5,1.6
2014,CY,HHC_41,27.84814814814815,11.299999999999999,0,14.16923076923077,10.755555555555555,10.759090909090908,15.913953488372094,1.6333333333333335,1.3999999999999997,1.5
2015,CY,HHC_41,25.400000000000006,12.700000000000001,0,13.310769230769228,9.355555555555556,9.95909090909091,15.025581395348837,1.4666666666666668,1.3999999999999997,1.5
2016,CY,HHC_41,24.796296296296298,11.933333333333332,0,12.18529411764706,9.425925925925924,9.68181818181818,13.382608695652177,1.4000000000000001,1.5,1.4
2017,CY,HHC_41,23.96666666666667,10.366666666666665,0,12.079411764705881,8.707407407407407,9.245454545454546,13.434782608695654,1.4333333333333333,1.6000000000000003,1.4
2018,CY,HHC_41,23.962962962962965,9.766666666666666,0,12.680597014925372,8.181481481481482,9.809090909090907,14.084444444444445,1.5,1.3999999999999997,1.4
2019,CY,HHC_41,25.22962962962963,10.566666666666665,0,13.917910447761193,7.8999999999999995,10.536363636363635,15.571111111111112,1.4333333333333333,1.8,1.4
2020,CY,HHC_41,24.611111111111107,8.666666666666666,0,13.125714285714286,7.566666666666667,9.854166666666666,14.832608695652175,1.4333333333333333,2.0,1.5
2021,CY,HHC_41,24.58518518518519,8.166666666666666,0,13.631884057971014,7.388461538461538,10.4695652173913,15.213043478260868,1.3999999999999997,1.3,1.4
2022,CY,HHC_41,27.292592592592595,10.466666666666667,0,15.173529411764704,8.133333333333333,11.72272727272727,16.82391304347826,1.4333333333333333,1.3999999999999997,1.4
2005,CZ,HHC_41,0,26.133333333333336,0,0,0,0,0,0,0,0
2006,CZ,HHC_41,313.8592592592592,21.733333333333334,0,148.86184210526315,104.27407407407408,106.69600000000003,169.53137254901955,1.2999999999999998,1.6000000000000003,1.3
2007,CZ,HHC_41,317.262962962963,23.5,0,143.70875,104.37407407407406,100.05185185185185,165.94905660377358,1.2333333333333334,1.6000000000000003,1.3
2008,CZ,HHC_41,311.9851851851852,24.36666666666667,0,146.67051282051287,100.10740740740745,108.32800000000003,164.75660377358489,1.2666666666666666,1.7,1.3
2009,CZ,HHC_41,307.4962962962963,21.8,0,143.40779220779226,102.97777777777777,105.07199999999999,161.83846153846156,1.2666666666666666,1.5,1.3
2010,CZ,HHC_41,296.5999999999999,21.766666666666666,0,135.3820512820513,101.04444444444442,98.01153846153844,154.06730769230768,1.3,1.6000000000000003,1.3
2011,CZ,HHC_41,298.662962962963,23.333333333333332,0,142.07733333333334,101.26296296296297,99.9346153846154,164.43877551020407,1.2333333333333334,1.6000000000000003,1.3
2012,CZ,HHC_41,284.1962962962963,22.433333333333337,0,132.09870129870126,95.78888888888888,101.09599999999999,147.00384615384615,1.2666666666666666,1.6000000000000003,1.3
2013,CZ,HHC_41,281.9185185185185,25.366666666666664,0,143.22361111111115,90.8888888888889,112.25454545454546,156.85,1.2999999999999998,1.4333333333333333,1.3
2014,CZ,HHC_41,258.57037037037037,21.566666666666666,0,127.82567567567565,83.31481481481481,95.32916666666665,143.424,1.2333333333333334,1.6000000000000003,1.3
2015,CZ,HHC_41,252.02222222222215,22.366666666666664,0,123.27500000000002,78.46296296296295,88.1846153846154,141.52200000000002,1.3,1.8,1.3
2016,CZ,HHC_41,238.41851851851854,24.76666666666667,0,125.21369863013696,69.07407407407408,89.71999999999998,143.70000000000005,1.2333333333333334,1.9333333333333333,1.3
2017,CZ,HHC_41,238.32222222222228,24.166666666666668,0,122.34799999999998,68.32962962962964,90.65600000000002,138.19399999999993,1.3,1.5,1.3
2018,CZ,HHC_41,237.86666666666667,20.166666666666668,0,124.85135135135135,66.67407407407407,93.38333333333333,139.956,1.2666666666666666,2.1,1.4
2019,CZ,HHC_41,248.98518518518517,20.400000000000002,0,126.34545454545461,68.77407407407408,96.94800000000001,140.47884615384618,1.3666666666666665,1.6000000000000003,1.4
2020,CZ,HHC_41,230.85555555555553,22.733333333333334,0,113.94933333333334,72.51851851851853,84.68800000000002,128.57999999999998,1.2666666666666666,1.6000000000000003,1.4
2021,CZ,HHC_41,219.78148148148145,22.299999999999997,0,113.51111111111108,68.31851851851853,92.54545454545452,122.73599999999999,1.2999999999999998,1.7,1.3
2022,CZ,HHC_41,223.39629629629636,19.366666666666667,0,108.10519480519481,69.19259259259259,80.592,121.33269230769233,1.3333333333333333,1.7,1.4
2023,CZ,HHC_41,262.81851851851854,24.766666666666666,0,124.79125000000002,77.85555555555554,90.97037037037033,142.02075471698114,1.2666666666666668,1.3,1.3
2005,DE,HHC_41,0,19.966666666666665,0,0,0,0,0,0,0,0
2006,DE,HHC_41,1513.9230769230767,30.96666666666667,0,898.5183333333333,507.32500000000005,693.1388888888888,986.5380952380953,1.3,1.6000000000000003,1.4
2007,DE,HHC_41,1530.257692307692,36.333333333333336,0,920.4716666666668,499.1791666666666,717.3888888888889,1007.507142857143,1.3333333333333333,1.8,1.4
2008,DE,HHC_41,1427.9153846153847,29.833333333333332,0,836.867741935484,458.94583333333344,671.2444444444444,904.6227272727273,1.3,1.8,1.4
2009,DE,HHC_41,1399.192592592593,31.666666666666668,0,852.8590163934426,461.7240000000001,686.7611111111112,922.3883720930232,1.3333333333333333,1.7,1.4
2010,DE,HHC_41,1358.923076923077,22.066666666666666,0,815.9999999999999,428.02500000000003,653.8666666666666,883.8697674418603,1.3333333333333333,1.6000000000000003,1.4
2011,DE,HHC_41,1366.7307692307693,22.76666666666667,0,817.5016393442625,432.09583333333336,657.1777777777778,884.6139534883721,1.2666666666666666,1.8,1.4
2012,DE,HHC_41,1317.9777777777779,26.53333333333333,0,675.0813333333333,380.03333333333336,499.59166666666664,757.664705882353,1.3333333333333333,1.7,1.4
2013,DE,HHC_41,1278.8666666666668,24.400000000000002,0,662.1279999999999,358.862962962963,494.57083333333344,740.9784313725489,1.3333333333333333,1.7,1.4
2014,DE,HHC_41,1271.748148148148,22.3,0,655.1519999999999,361.44444444444446,491.02083333333326,732.3901960784314,1.3333333333333333,1.7,1.4
2015,DE,HHC_41,1261.5148148148148,27.333333333333332,0,636.5171052631576,365.3370370370371,485.0625,706.4192307692308,1.3333333333333333,1.7,1.4
2016,DE,HHC_41,1268.8296296296296,24.3,0,657.7919999999999,354.8777777777778,497.48333333333335,733.2313725490195,1.3333333333333333,1.7,1.4
2017,DE,HHC_41,1223.822222222222,20.099999999999998,0,629.9986666666666,348.4666666666667,478.26666666666665,701.4019607843136,1.3333333333333333,1.8,1.4
2018,DE,HHC_41,1210.588888888889,20.133333333333336,0,624.7320000000004,342.4740740740741,473.0833333333333,696.0960784313727,1.3333333333333333,1.8999999999999997,1.4
2019,DE,HHC_41,1206.6777777777777,20.133333333333333,0,606.6576923076922,330.1925925925926,463.588,674.1433962264151,1.3333333333333333,1.8,1.4
2020,DE,HHC_41,1169.2666666666667,21.366666666666664,0,634.6742857142859,344.2481481481482,447.81666666666666,732.1652173913043,1.3,1.8999999999999997,1.4
2021,DE,HHC_41,1154.5296296296297,23.166666666666668,0,609.5986111111113,340.7074074074075,444.01666666666665,692.3895833333336,1.3333333333333333,1.7,1.4
2022,DE,HHC_41,1256.077777777778,21.866666666666664,0,653.1780821917808,372.17777777777775,483.8666666666668,736.1061224489797,1.3666666666666665,1.8,1.4
2023,DE,HHC_41,1347.7666666666667,25.833333333333332,0,695.3426666666667,381.1555555555556,525.275,775.3745098039217,1.4333333333333333,1.8999999999999997,1.5
2005,DK,HHC_41,0,19.25,0,0,0,0,0,0,0,0
2006,DK,HHC_41,0,32.166666666666664,0,0,0,0,0,0,0,0
2007,DK,HHC_41,0,18.299999999999997,0,0,0,0,0,0,0,0
2008,DK,HHC_41,0,31.46666666666667,0,0,0,0,0,0,0,0
2009,DK,HHC_41,0,29.96666666666667,0,0,0,0,0,0,0,0
2010,DK,HHC_41,0,37.666666666666664,0,0,0,0,0,0,0,0
2011,DK,HHC_41,92.66,26.03333333333333,0,57.22656250000001,19.9125,48.85,61.0340909090909,1.3999999999999997,1.8,1.4
2012,DK,HHC_41,91.8888888888889,41.166666666666664,0,60.029230769230765,20.15,45.945454545454545,67.23488372093021,1.3999999999999997,1.6000000000000003,1.4
2013,DK,HHC_41,93.272,24.566666666666663,0,58.926562499999996,19.05217391304348,49.14,63.37500000000001,1.3666666666666665,1.5,1.4
2014,DK,HHC_41,89.93199999999999,27.86666666666667,0,55.14285714285715,21.03333333333333,45.48,59.637209302325594,1.4666666666666668,1.8999999999999997,1.5
2015,DK,HHC_41,92.39200000000001,25.366666666666664,0,58.62258064516128,21.86818181818182,51.83333333333334,61.399999999999984,1.3999999999999997,1.8,1.4
2016,DK,HHC_41,81.10399999999998,15.45,0,51.34193548387097,18.582608695652173,45.5611111111111,53.70681818181819,1.3666666666666665,1.8,1.4
2017,DK,HHC_41,78.11923076923077,29.066666666666666,0,49.97656250000001,19.113636363636363,41.67,53.752272727272725,1.3999999999999997,2.3,1.5
2018,DK,HHC_41,83.44615384615385,14.1,0,51.61060606060604,19.183333333333334,39.54090909090908,57.64545454545453,1.4333333333333333,1.6000000000000003,1.5
2019,DK,HHC_41,79.69615384615385,14.6,0,47.9909090909091,21.763636363636365,35.718181818181804,54.12727272727273,1.4666666666666668,1.5666666666666667,1.5
2020,DK,HHC_41,85.96799999999999,13.3,0,49.83731343283583,20.569565217391307,38.42272727272728,55.41777777777777,1.3999999999999997,2.0,1.4
2021,DK,HHC_41,172.66250000000005,20.1,0,99.12058823529412,36.58571428571429,74.87272727272726,110.71739130434779,1.4666666666666668,1.3999999999999997,1.5
2022,DK,HHC_41,181.51250000000002,12.25,0,108.15882352941176,33.504999999999995,83.45000000000002,119.97608695652171,1.4666666666666668,1.6000000000000003,1.5
2023,DK,HHC_41,181.95199999999997,13.2,0,112.7088235294118,33.723809523809514,87.39999999999999,124.81304347826092,1.4000000000000001,1.3999999999999997,1.4
2005,EE,HHC_41,0,16.833333333333332,0,0,0,0,0,0,0,0
2006,EE,HHC_41,46.62222222222223,15.899999999999999,0,27.893103448275866,16.91923076923077,19.947619047619053,32.402702702702705,1.3333333333333333,1.3999999999999997,1.4
2007,EE,HHC_41,44.60740740740741,13.733333333333334,0,26.296666666666663,15.692307692307692,19.095454545454544,30.46578947368421,1.4666666666666668,1.7,1.4
2008,EE,HHC_41,40.462962962962955,12.866666666666667,0,23.24754098360655,14.044444444444443,17.476190476190474,26.277499999999996,1.3999999999999997,1.8,1.4
2009,EE,HHC_41,43.55185185185184,13.833333333333334,0,22.521666666666672,19.057692307692307,17.252380952380953,25.358974358974358,1.4000000000000001,1.6000000000000003,1.4
2010,EE,HHC_41,44.15555555555555,18.73333333333333,0,21.637096774193544,19.15555555555556,17.314285714285717,23.851219512195122,1.2666666666666666,1.6000000000000003,1.4
2011,EE,HHC_41,42.907407407407405,18.066666666666666,0,22.40967741935484,17.653846153846153,16.93333333333333,25.214634146341467,1.3333333333333333,1.5,1.4
2012,EE,HHC_41,40.61481481481482,16.233333333333334,0,21.3920634920635,16.08076923076923,16.168181818181818,24.19512195121951,1.4000000000000001,1.6000000000000003,1.5
2013,EE,HHC_41,37.851851851851855,15.566666666666665,0,19.170312499999998,15.538461538461538,14.740909090909089,21.490476190476187,1.4000000000000001,1.5,1.5
2014,EE,HHC_41,39.37777777777778,18.366666666666667,0,20.78524590163935,15.740740740740739,15.109090909090908,23.987179487179485,1.4000000000000001,1.6000000000000003,1.4
2015,EE,HHC_41,36.474074074074075,15.166666666666666,0,20.090476190476192,12.885185185185183,14.963636363636367,22.841463414634145,1.3333333333333333,1.8,1.5
2016,EE,HHC_41,34.681481481481484,13.333333333333334,0,18.986153846153844,12.088461538461539,14.563636363636363,21.248837209302323,1.4000000000000001,1.5,1.5
2017,EE,HHC_41,32.644444444444446,11.9,0,18.087301587301592,11.80384615384615,13.154545454545456,20.73414634146342,1.5,2.1,1.6
2018,EE,HHC_41,26.11481481481481,9.766666666666666,0,14.215873015873017,9.707692307692309,10.200000000000001,16.370731707317074,1.4333333333333336,2.1,1.6
2019,EE,HHC_41,25.044444444444448,12.333333333333334,0,13.738095238095235,9.572000000000001,9.881818181818181,15.807317073170724,1.4000000000000001,2.0,1.6
2020,EE,HHC_41,23.51481481481481,10.266666666666667,0,12.663492063492065,9.267999999999999,9.754545454545454,14.224390243902441,1.3333333333333333,0,1.4
2021,EE,HHC_41,21.888888888888886,8.799999999999999,0,12.396923076923079,7.42,9.65909090909091,13.79767441860465,1.4333333333333333,1.5,1.5
2022,EE,HHC_41,20.58888888888889,10.699999999999998,0,11.536231884057973,6.216,9.478260869565219,12.565217391304348,1.4666666666666668,0,1.5
2023,EE,HHC_41,24.36923076923077,13.799999999999999,0,15.617857142857137,8.700000000000001,12.254999999999999,17.48611111111111,1.3333333333333333,0,1.4
2004,EL,HHC_41,0,33.666666666666664,0,0,0,0,0,0,0,0
2005,EL,HHC_41,0,30.833333333333332,0,0,0,0,0,0,0,0
